 Service Location - ID, Service Location - Description, Service Location - Address Line 1, Service Location - City, Service Location - Postal Code, Service Location - State, Latitude, Longitude
1016123,2M - Golden 1 Center (Sacramento/David J Stern),500 David J Stern Walk,Sacramento,95814,CA,38.580885,-121.500456
1016123,2M - Golden 1 Center (Sacramento/David J Stern),500 David J Stern Walk,Sacramento,95814,CA,38.580885,-121.500456
1016123,2M - Golden 1 Center (Sacramento/David J Stern),500 David J Stern Walk,Sacramento,95814,CA,38.580885,-121.500456
1016123,2M - Golden 1 Center (Sacramento/David J Stern),500 David J Stern Walk,Sacramento,95814,CA,38.580885,-121.500456
2273,Coloma Club (Coloma/Hwy 49),7171 Hwy 49,Coloma,95613,CA,38.810147,-120.908943
3364,Miners Club (Georgetown/Main),6285 Main St,Georgetown,95634,CA,38.90667,-120.83877
4007,Seasonal - River Shack (Coloma/Hwy 49),7170 Hwy 49,Coloma,95613,CA,38.683082,-120.838019
4558,Terrys Pizza (Georgetown/Ca-193),6274 Ca-193,Georgetown,95634,CA,38.906633,-120.842357
3569,Oasis Mexican Food (Georgetown/Main),6297 Main St,Georgetown,95634,CA,38.906941,-120.838573
1032024,Red Rooster Burgers & Brew (Garden Valley/Garden Valley),5032 Garden Valley,Garden Valley,95633,CA,38.850127,-120.860119
2671,Georgetown Hotel (Georgetown/Main),6260 Main St,Georgetown,95634,CA,38.90591,-120.83915
1091879,Lotus Pub (Lotus/Lotus Rd),1006 Lotus Rd,Lotus,95651,CA,38.80044,-120.9098
1943,Buck Eye Steak & Seafood (Georgetown/Wentworth Springs),7460 Wentworth Springs Rd,Georgetown,95634,CA,38.92401,-120.79746
2523,Ernestos Mexican Restaurant (Sacramento/16th),1901 16Th St,Sacramento,95811,CA,38.56803,-121.48932
1098605,Tomato Alley (Sacramento/16th),2020 16Th St,Sacramento,95818,CA,38.5664,-121.49049
2818,Hook and Ladder (Sacramento/S),1630 S St,Sacramento,95826,CA,38.559898,-121.357519
2903,Raijin Ramen House (Sacramento/S),1901 S St,Sacramento,95811,CA,38.56708,-121.48513
3909,Ramen House Ryujin (Sacramento/S),1831 S Street,Sacramento,95811,CA,38.56739,-121.48559
1085801,Mountain Mikes (Sacramento/S),1900 S St Ste120,Sacramento,95811,CA,38.566792,-121.48532
4049,Round Corner Tavern (Sacramento/S),2333 S St,Sacramento,95816,CA,38.56557,-121.47891
1016912,B-Side (Sacramento/S),1430 S Street,Sacramento,95811,CA,38.56839,-121.49082
2922,Jensai Sushi (Sacramento/16th),2210 16Th St,Sacramento,95818,CA,38.56468,-121.4912
3071,2M - La Terraza (Sacramento/2nd),1027 2nd St,Sacramento,95814,CA,38.58234,-121.50445
2550,Fanny Ann Saloon (Sacramento/2nd),1023 2Nd St,Sacramento,95814,CA,38.58252,-121.50439
3071,2M - La Terraza (Sacramento/2nd),1027 2nd St,Sacramento,95814,CA,38.58234,-121.50445
2550,Fanny Ann Saloon (Sacramento/2nd),1023 2Nd St,Sacramento,95814,CA,38.58252,-121.50439
4372,Sean Finnegan's Pub (Sacramento/2nd),1030 2Nd St,Sacramento,95814,CA,38.582516,-121.50447
4402,Steamers (Sacramento/K),101 K St,Sacramento,95814,CA,38.58245,-121.50566
4112,Round Table (Sacramento/127 K St),127 K St,Sacramento,95814,CA,38.58219,-121.50509
4970,Broderick Restaurant (West Sacramento/6th),319 6th Street,West Sacramento,95605,CA,38.588397,-121.514194
2065,Capitol Bowl (West Sacramento/W Capitol),900 W Capitol Ave,West Sacramento,95691,CA,38.58267,-121.51964
1017027,Sal's Tacos (West Sacramento/C),400 C Street,West Sacramento,95605,CA,38.58895,-121.51163
11281,VFW (W Sacramento/Drever),905 Drever St.,West Sacramento,95691,CA,38.575,-121.52208
1076718,La Crosta Pizza Bar (West Sacramento/3rd),330 3Rd St,West Sacramento,95605,CA,38.58756,-121.51042
1017374,Nena's Mexican Cuisine (Sacramento/Jibboom),232 Jibboom Street,Sacramento,95814,CA,38.592134,-121.504987
4191,California Burritos Mexican Food (West Sacramento/W Capitol),2910 W Capitol Ave,West Sacramento,95691,CA,38.5794,-121.54976
1017423,Cheers Bar (West Sacramento/W Capitol),2435 West Capitol Avenue,West Sacramento,95691,CA,38.57893,-121.54298
1021588,2M - Burgers and Brew (Sacramento/3rd),317 3rd Street,Sacramento,95605,CA,38.588023,-121.510129
3476,Mountain Mikes (W Sacramento/W Capitol),2919 W Capitol Ave,West Sacramento,95691,CA,38.57857,-121.54919
1031338,The Kick'N Mule (West Sacramento/W Capitol),2901 W. Capitol Ave,West Sacramento,95691,CA,38.579095,-121.549303
9080,Vince's Restaurant (Sacramento/Harbor Blvd),840 Harbor Blvd.,Sacramento,95691,CA,38.5782,-121.54935
1017425,Lighthouse Bar & Grill (West Sacramento/West Capitol),2125 West Capitol Avenue,West Sacramento,95691,CA,38.57876,-121.53854
1021588,2M - Burgers and Brew (Sacramento/3rd),317 3rd Street,Sacramento,95605,CA,38.588023,-121.510129
2066,Capitol Casino (Sacramento/N 16th),411 N 16th St,Sacramento,95811,CA,38.59142,-121.47894
1017386,Rico's Pizza (Sacramento/Northgate Boulevard),2650 Northgate Boulevard,Sacramento,95833,CA,38.61321,-121.47518
1557,524 Mexican Food (Sacramento/Northgate),3830 Northgate Food,Sacramento,95834,CA,38.63827,-121.47697
1017330,Mariscos Los Primos (Sacramento/Northgate Boulevard),2425 Northgate Boulevard,Sacramento,95833,CA,38.60986,-121.47611
1033124,Serritellas Italian Restaurant (Carmichael/Fair Oaks),6241 Fair Oaks Boulevard Ste D,Carmichael,95608,CA,38.61487,-121.33041
3093,Lamppost Pizza  (Sacramento/Northgate),3390 Northgate Blvd,Sacramento,95833,CA,38.60449,-121.475508
1017407,Taqueria La Bamba Bar & Grill (Sacramento/Del Paso),2215 Del Paso Boulevard,Sacramento,95815,CA,38.610676,-121.44992
4423,Stoney Inn (Sacramento/Del Paso),1320 Del Paso Blvd,Sacramento,95815,CA,38.604775,-121.461694
1037518,2M - Lazy Dog (Folsom/Palladio),300 Palladio Parkway,Folsom,95630,CA,38.648053,-121.120724
2218,Churchill Arms (Folsom/E Bidwell),649 E Bidwell St,Folsom,95630,CA,38.67209,-121.16301
2613,2M - Folsom Tap House (Folsom/Blue Ravine),25005 Blue Ravine Rd,Folsom,95630,CA,38.68838,-121.1235
1095411,Mountain Mikes (Folsom/Blue Ravine),25075 Blue Ravine Rd Suite 150,Folsom,95630,CA,38.68954,-121.12124
1037518,2M - Lazy Dog (Folsom/Palladio),300 Palladio Parkway,Folsom,95630,CA,38.648053,-121.120724
2218,Churchill Arms (Folsom/E Bidwell),649 E Bidwell St,Folsom,95630,CA,38.67209,-121.16301
2613,2M - Folsom Tap House (Folsom/Blue Ravine),25005 Blue Ravine Rd,Folsom,95630,CA,38.68838,-121.1235
2050,Cameron Park Country Club (Shingle Springs/Royal),3201 Royal Dr,Shingle Springs,95682,CA,38.66374,-120.98165
2673,Giannis Restaurant (Cameron Park/Palmer),3450-1 Palmer Dr,Cameron Park,95682,CA,38.66218,-120.9678
1976,Burger Hut (Cameron Park/Green Valley),3000 Green Valley Rd,Cameron Park,95682,CA,38.69705,-121.00134
4323,Slingshots (Shingle Springs/Coach),3300 Coach Ln,Shingle Springs,95682,CA,38.65773,-120.97323
3019,Kobe Sushi & Fusion (Cameron Park/Coach),3300 Coach Ln,Cameron Park,95682,CA,38.65773,-120.97323
1102254,Foothill Beer Temple (Shingle Springs/Motherlode),4200 Mother Lode Dr #D,Shingle Springs,95682,CA,38.66408,-120.92983
1710,Back Forty Texas (Shingle Springs/Durock),3977 Durock Rd,Shingle Springs,95682,CA,38.66109,-120.94168
2088,Casa Ramos (Placerville/Green Leaf),6840 Green Leaf Dr,Placerville,95667,CA,38.70937,-120.83873
15556,Poor Reds BBQ (El Dorado/Pleasant Valley),6221 Pleasant Valley Rd,El Dorado,95623,CA,38.68238,-120.84707
4534,Taqueria Carnaval (Placerville/Golden Center),4340 Golden Center Dr,Placerville,95667,CA,38.70569,-120.82763
5090,Pizza Factory (Cameron Park/Coach),3421 Coach Lane,Cameron Park,95682,CA,38.65871,-120.96783
1848,The Airport Saloon (Shingle Springs/Cameron Park),3181 Cameron Park Dr,Shingle Springs,95682,CA,38.68322,-120.98409
3428,Mountain Mikes (Shingle Springs/Cameron Park),2650 Cameron Park Dr,Shingle Springs,95682,CA,38.69793,-120.99597
1023369,American Legion (Placerville/Greenstone),4561 Greenstone Rd,Placerville,95667,CA,38.677231,-120.887235
2495,Elks Lodge (Shingle Springs/Quest),3821 Quest Ct,Shingle Springs,95682,CA,38.65673,-120.94979
2802,Hog Wild BBQ (Placerville/Main),38 Main St,Placerville,95667,CA,38.72773,-120.80926
2036,California Kitchen (Placerville/Main),251 Main St,Placerville,95667,CA,38.728103,-120.803066
3151,Liars Bench (Placerville/Main),255 Main St,Placerville,95667,CA,38.72824,-120.80284
2552,Farm Table (Placerville/Main),311 Main St,Placerville,95667,CA,38.72836,-120.802461
2788,Hey Day Cafe (Placerville/Main),325 Main St,Placerville,95667,CA,38.72852,-120.8022
1026144,Morty's (Camino/Carson),3607 Carson Rd,Camino,95709,CA,38.741056,-120.69721
3784,Pizza Bene (Placerville/Main),423 Main St,Placerville,95667,CA,38.729106,-120.801089
1091828,Amore Mio Itailian Bistro (Placerville/Main),451 Main Street,Placerville,95667,CA,38.72939,-120.80047
4098,Round Table (Placerville/Main),512 Main St,Placerville,95667,CA,38.7295,-120.7991
4858,Wine Smith (Placerville/Main),346 Main St,Placerville,95667,CA,38.72844,-120.80206
11611,Beef N Brew (Placerville/Fowler),4232 Fowler Way Ste 101,Placerville,95667,CA,38.726775,-120.791978
1016787,Colina De Oro Mexican Restaurant (Diamond Springs/Pleasant Valley),694 Pleasant Valley Rd Ste 1,Diamond Springs,95619,CA,38.69498,-120.80919
1027093,The Place (Placerville/Pleasant Valley),2530 Pleasant Valley Road,Placerville,95667,CA,38.678626,-120.741471
1888,Bones Roadhouse (Placerville/Pleasant Valley),4430 Pleasant Valley Rd,Placerville,95667,CA,38.68591,-120.66759
1016870,Creekside Cork & Brew (Somerset/Fairplay Road),7915 Fairplay Road,Somerset,95684,CA,38.59369,-120.66003
3795,Pizza Factory (Pleasant Valley/Pleasant Valley),4570 Pleasant Valley Rd,Pleasant Valley,95726,CA,38.682499,-120.663324
1071732,Grizzlys Pub & Grub (Somerset/Grizzly Flat),8331 Grizzly Flat Rd,Somerset,95684,CA,38.62149,-120.598157
1548,Roosters (Mt Aukum/Mount Aukum),8171 Mount Aukum Rd,Mt Aukum,95656,CA,38.55562,-120.72625
1101968,Jackz (Placerville/Pleasant Valley),1821 Pleasant Valley Rd,Placerville,95667,CA,38.67821,-120.76818
1551,2M - 36 Handles Restaurant and pub (El Dorado Hills/White Rock),1010 White Rock Rd,El Dorado Hills,95762,CA,38.64681,-121.0665
2399,Mezcalito Oaxacan Cuisine (Folsom/Blue Ravine),187 Blue Ravine Rd Ste 160,Folsom,95630,CA,38.65533,-121.18297
3963,Relish Burger Bar (El Dorado Hills/White Rock),1000 White Rock Blvd,El Dorado Hills,95762,CA,38.64656,-121.06724
1579,Aji Japanese Bistro (El Dorado Hills/Town Center),4361 Town Center Blvd Ste 111,El Dorado Hills,95762,CA,38.6515,-121.06587
1095242,Nugget Market #9 (El Dorado Hills/Post),4500 Post St,El Dorado Hills,95762,CA,38.65314,-121.06728
4070,Round Table (El Dorado Hills/Post),4510 Post St,El Dorado Hills,95762,CA,38.65237,-121.06749
2180,C Knights Steakhouse (El Dorado Hills/Vine),2085 Vine St #101,El Dorado Hills,95762,CA,38.65169,-121.06274
1551,2M - 36 Handles Restaurant and pub (El Dorado Hills/White Rock),1010 White Rock Rd,El Dorado Hills,95762,CA,38.64681,-121.0665
3178,Boston's Pizza Restaurant & Sport's Bar (Citrus Heights/Sunrise),5511 Sunrise Blvd,Citrus Heights,95610,CA,38.66717,-121.27333
4359,Spankys Pizza (Placerville/Placerville Dr),197 Placerville Dr,Placerville,95667,CA,38.72805,-120.83746
1911,Brick Oven Pub (Placerville/Ray Lawyer),2875 Ray Lawyer Dr,Placerville,95667,CA,38.72899,-120.83574
1118979,Placerville Stadium 8 (Placerville/Placerville),337 Placerville Dr,Placerville,95667,CA,38.73185,-120.83485
2424,Durangos Restaurant (Placerville/Placerville),263 Placerville Dr,Placerville,95667,CA,38.7299,-120.83659
2610,Enchanted Forest (Placerville/Main),372 Main St,Placerville,95667,CA,38.728656,-120.801567
2095,Cascada Mexican Restaurant (Placerville/Main),384 Main St,Placerville,95667,CA,38.72884,-120.80146
3867,Powell Brothers Steamers Co (Placerville/Main),425 Main St,Placerville,95667,CA,38.72896,-120.8011
4619,The Independent (Placerville/Main),629 Main St,Placerville,95667,CA,38.72951,-120.79482
4588,The Cellar Smith Flat House (Placerville/Smith Flat),2021 Smith Flat Rd,Placerville,95667,CA,38.73361,-120.75406
3244,Main Street Melters (Placerville/Main),589 Main St,Placerville,95667,CA,38.72917,-120.79663
1913,Bricks (Placerville/Main),482 Main St,Placerville,95667,CA,38.729532,-120.799847
7397,Placerville Public House (Placerville/Main),414 Main St,Placerville,95667,CA,38.7289,-120.80117
15387,Tortilla Flats Cantina (Placerville/Main),564 Main St.,Placerville,95667,CA,38.729,-120.79733
1037699,American Ichi (Placerville/Broadway),1234 Broadway #A,Placerville,95667,CA,38.73047,-120.78643
3792,Pizza Factory (Placerville/Broadway),1242 Broadway,Placerville,95667,CA,38.73052,-120.78612
4099,Round Table (Placerville/Missouri Flat),3975 Missouri Flat Rd,Placerville,95667,CA,38.71273,-120.83939
1071581,Fresh Mex EXP Mexican Grill (Placerville/Missouri Flat),3970 Missouri Flat Rd Ste H,Placerville,95667,CA,38.71047,-120.84192
3814,Pizza Plus (Placerville/Missouri Flat),4615 Missouri Flat Rd,Placerville,95667,CA,38.69673,-120.82283
1638,Apple Mountain Golf Course (Camino/Carson),3455 Carson Rd,Camino,95709,CA,38.74947,-120.70928
2619,Forester (Camino/Carson),4110 Carson Rd,Camino,95709,CA,38.7379,-120.67457
4290,Sierra Banquet Center (Camino/Pondorado),3220 Pondorado Rd,Camino,95709,CA,38.73596,-120.70703
1101476,Boa Vista (Placerville/Carson),2952 Carson Rd,Placerville,95667,CA,38.74322,-120.73002
3498,Apple Barrel Pizza (Camino/Carson),3600 Carson Rd,Camino,95709,CA,38.74067,-120.69715
4279,Shilla Korean (Placerville/Paul Bunyon),2942 Paul Bunyon Rd,Placerville,95667,CA,38.7368,-120.71764
3399,Moose Lodge (Camino/8 Mile),4310 8 Mile Rd,Camino,95709,CA,38.740195,-120.662288
4932,Sportsmans Hall (Camino/Pony Express),5620 Pony Express Trail,Camino,95709,CA,38.74998,-120.61141
1984,2M - Burgers & Brew (Sacramento/R),1409 R Street 105,Sacramento,95811,CA,38.570075,-121.491389
7587,2M - Iron Horse Tavern (Sacramento/15th),1800 15th Street,Sacramento,95811,CA,38.56953,-121.49101
1071593,Mas Taco Bar (Sacramento/15Th),1800 15Th St Ste D,Sacramento,95811,CA,38.56953,-121.49101
1031966,2M - Uncle Vito's (Sacramento/15th),1800 15th Street Suite E,Sacramento,95814,CA,38.56821,-121.48529
1083857,2M - The Snug Bar (Sacramento/15th),1800 15th Street Ste F,Sacramento,95814,CA,38.56821,-121.48529
1109558,BAWK! Fried Chicken (Sacramento/R),1409 R St Suite 102,Sacramento,95811,CA,38.57,-121.49137
1984,2M - Burgers & Brew (Sacramento/R),1409 R Street 105,Sacramento,95811,CA,38.570075,-121.491389
7587,2M - Iron Horse Tavern (Sacramento/15th),1800 15th Street,Sacramento,95811,CA,38.56953,-121.49101
4440,Streets Of London (West Sacramento/Lake Washington),2200 Lake Washington Blvd,West Sacramento,95801,CA,38.553773,-121.537945
1031966,2M - Uncle Vito's (Sacramento/15th),1800 15th Street Suite E,Sacramento,95814,CA,38.56821,-121.48529
1083857,2M - The Snug Bar (Sacramento/15th),1800 15th Street Ste F,Sacramento,95814,CA,38.56821,-121.48529
1109558,BAWK! Fried Chicken (Sacramento/R),1409 R St Suite 102,Sacramento,95811,CA,38.57,-121.49137
2286,Parkwest Casino Cordova (Rancho Cordova/Prospect),2801 Prospect Park Dr,Rancho Cordova,95670,CA,38.59194,-121.28421
1036006,Chilis (Sacramento/Arden),2029 Arden Way,Sacramento,95762,CA,38.596519,-121.417992
2574,2M - Fieldhouse (Sacramento/Fulton),1310 Fulton Ave.,Sacramento,95816,CA,38.572835,-121.479337
1071592,Maya Traditional Mexican Cuisine (Sacramento/Bercut),455 Bercut Dr,Sacramento,95811,CA,38.599477,-121.501785
2141,Cheers Bar & Grill (Sacramento/W El Camino),1620 W El Camino Avenue,Sacramento,95833,CA,38.61202,-121.49859
1081880,Lotus Fusion (Sacramento/W El Camino),1620 W El Camino Ave Ste 148,Sacramento,95833,CA,38.61202,-121.49859
2286,Parkwest Casino Cordova (Rancho Cordova/Prospect),2801 Prospect Park Dr,Rancho Cordova,95670,CA,38.59194,-121.28421
1036006,Chilis (Sacramento/Arden),2029 Arden Way,Sacramento,95762,CA,38.596519,-121.417992
2574,2M - Fieldhouse (Sacramento/Fulton),1310 Fulton Ave.,Sacramento,95816,CA,38.572835,-121.479337
1071592,Maya Traditional Mexican Cuisine (Sacramento/Bercut),455 Bercut Dr,Sacramento,95811,CA,38.599477,-121.501785
2141,Cheers Bar & Grill (Sacramento/W El Camino),1620 W El Camino Avenue,Sacramento,95833,CA,38.61202,-121.49859
1112289,Mezcal Grill (Sacramento/W El Camino Real),1620 W El Camino Real #172,Sacramento,95833,CA,38.61202,-121.49859
2358,2M - De Veres Irish Pub (Sacramento/L),1521 L St,Sacramento,95814,CA,38.57665,-121.48642
4276,Sheraton Grand Hotel (Sacramento/J),1230 J St,Sacramento,95814,CA,38.5787,-121.49034
1016101,2M - Goldfield Trading Post (Sacramento/J),1630 J Street,Sacramento,95814,CA,38.57762,-121.4842
4439,Streets Pub and Grub (Sacramento/J),1804 J St,Sacramento,95811,CA,38.57715,-121.48232
2779,Mangos Burger Bar (Sacramento/K),1930 K St,Sacramento,95811,CA,38.57551,-121.48063
1714,2M - Badlands (Sacramento/K),2003 K St,Sacramento,95811,CA,38.57552,-121.47997
2367,2M - Depot (Sacramento/K),2001 K St,Sacramento,95811,CA,38.57564,-121.4801
1072073,2M - Sidetrax (Sacramento/K),2007 K St,Sacramento,95811,CA,38.57548,-121.47989
2358,2M - De Veres Irish Pub (Sacramento/L),1521 L St,Sacramento,95814,CA,38.57665,-121.48642
4276,Sheraton Grand Hotel (Sacramento/J),1230 J St,Sacramento,95814,CA,38.5787,-121.49034
1016101,2M - Goldfield Trading Post (Sacramento/J),1630 J Street,Sacramento,95814,CA,38.57762,-121.4842
4439,Streets Pub and Grub (Sacramento/J),1804 J St,Sacramento,95811,CA,38.57715,-121.48232
2779,Mangos Burger Bar (Sacramento/K),1930 K St,Sacramento,95811,CA,38.57551,-121.48063
1714,2M - Badlands (Sacramento/K),2003 K St,Sacramento,95811,CA,38.57552,-121.47997
2367,2M - Depot (Sacramento/K),2001 K St,Sacramento,95811,CA,38.57564,-121.4801
1072073,2M - Sidetrax (Sacramento/K),2007 K St,Sacramento,95811,CA,38.57548,-121.47989
1017417,2M - Twin Peaks Arden Arcade (Sacramento/Howe),535 Howe Avenue,Sacramento,95825,CA,38.57571,-121.41591
11179,Pitch and Fiddle (Sacramento/La Riviera),8704 La Riviera Dr.,Sacramento,95826,CA,38.56306,-121.38008
2064,2M - Capitol Beer and Taproom (Sacramento/Fair Oaks),2222 Fair Oaks Blvd,Sacramento,95825,CA,38.574222,-121.41412
3889,2M - Punch Line (Sacramento/Arden),2100 Arden Way,Sacramento,95801,CA,38.59485,-121.41648
3466,2M - Mountain Mikes (Sacramento/La Riviera),7660 La Riviera Dr,Sacramento,95826,CA,38.55624,-121.410513
1017417,2M - Twin Peaks Arden Arcade (Sacramento/Howe),535 Howe Avenue,Sacramento,95825,CA,38.57571,-121.41591
11179,Pitch and Fiddle (Sacramento/La Riviera),8704 La Riviera Dr.,Sacramento,95826,CA,38.56306,-121.38008
2064,2M - Capitol Beer and Taproom (Sacramento/Fair Oaks),2222 Fair Oaks Blvd,Sacramento,95825,CA,38.574222,-121.41412
3889,2M - Punch Line (Sacramento/Arden),2100 Arden Way,Sacramento,95801,CA,38.59485,-121.41648
3466,2M - Mountain Mikes (Sacramento/La Riviera),7660 La Riviera Dr,Sacramento,95826,CA,38.55624,-121.410513
1727,2M - Bar West (Sacramento/J),2724 J St,Sacramento,95816,CA,38.574016,-121.470114
4260,Shady Lady Saloon (Sacramento/R),1409 R St,Sacramento,95811,CA,38.57,-121.49137
3066,2M - CAPs Pizza and Tap House (Sacramento/La Riviera),8760 La Riviera Dr,Sacramento,95826,CA,38.56315,-121.37913
1089534,2M - Device Brewing (Sacramento/R),1610 R Street Suite 145,Sacramento,95811,CA,38.569011,-121.488116
3938,2M - Red Rabbit (Sacramento/J),2718 J St,Sacramento,95816,CA,38.5739,-121.46978
1861,2M - Blue Cue (Sacramento/28th),1004 28th St,Sacramento,95816,CA,38.57364,-121.46946
1041882,2M - Elks Tower Casino (Sacramento/11th),921 11th St,Sacramento,95814,CA,38.58022,-121.492
1727,2M - Bar West (Sacramento/J),2724 J St,Sacramento,95816,CA,38.574016,-121.470114
4260,Shady Lady Saloon (Sacramento/R),1409 R St,Sacramento,95811,CA,38.57,-121.49137
3066,2M - CAPs Pizza and Tap House (Sacramento/La Riviera),8760 La Riviera Dr,Sacramento,95826,CA,38.56315,-121.37913
1089534,2M - Device Brewing (Sacramento/R),1610 R Street Suite 145,Sacramento,95811,CA,38.569011,-121.488116
3938,2M - Red Rabbit (Sacramento/J),2718 J St,Sacramento,95816,CA,38.5739,-121.46978
1861,2M - Blue Cue (Sacramento/28th),1004 28th St,Sacramento,95816,CA,38.57364,-121.46946
1041882,2M - Elks Tower Casino (Sacramento/11th),921 11th St,Sacramento,95814,CA,38.58022,-121.492
1017399,2M - Station 16 (Sacramento/16th),1118 16th Street,Sacramento,95814,CA,38.57638,-121.48616
2595,2M - Firestone Public House (Sacramento/16th),1132 16th St,Sacramento,95814,CA,38.57616,-121.48618
2270,2M - Coin Op Gameroom (Sacramento/9th),1109 9th St,Sacramento,95814,CA,38.579096,-121.49541
2763,2M - Harlows (Sacramento/J),2708 J St,Sacramento,95816,CA,38.57389,-121.47012
4828,Petes 7 (Sacramento/J),828 J St,Sacramento,95814,CA,38.58094,-121.49499
1017399,2M - Station 16 (Sacramento/16th),1118 16th Street,Sacramento,95814,CA,38.57638,-121.48616
2595,2M - Firestone Public House (Sacramento/16th),1132 16th St,Sacramento,95814,CA,38.57616,-121.48618
2270,2M - Coin Op Gameroom (Sacramento/9th),1109 9th St,Sacramento,95814,CA,38.579096,-121.49541
2763,2M - Harlows (Sacramento/J),2708 J St,Sacramento,95816,CA,38.57389,-121.47012
4828,Petes 7 (Sacramento/J),828 J St,Sacramento,95814,CA,38.58094,-121.49499
3767,Piattis Restaurant (Sacramento/Pavillions),571 Pavillions Ln,Sacramento,95825,CA,38.57487,-121.40968
1098438,Zocalo University Village (Sacramento/Howe),466 Howe Ave,Sacramento,95825,CA,38.57344,-121.41415
1037516,Buckhorn Grill (Sacramento/Howe),400 Howe Avenue Suite 2,Sacramento,95825,CA,38.57297,-121.41286
1041703,2M - Fire Wings (Sacramento/Howe),1229 Howe Ave,Sacramento,95825,CA,38.588193,-121.415539
1040984,2M - SacYard Community Tap House (Sacramento/33rd),1725 33rd St,Sacramento,95816,CA,38.56428,-121.46573
1017418,VFW (Sacramento/Stockton),2784 Stockton Boulevard,Sacramento,95817,CA,38.54953,-121.4551
